Province,Ward,MunicipalityCode,RegisteredVoters_prior,Turnout_prior,IsMetro,LogRegisteredVoters_prior,MunicipalityAvgTurnout_prior,SnapshotYear,TurnoutDelta_prior,RegistrationGrowth_prior
Eastern Cape,Ward 29200048,BUF,6892,0.4075739988392339,True,8.83811659764782,0.4513114962925464,2021,-0.1381106042508034,-0.08204581779435272
Eastern Cape,Ward 29200049,BUF,7623,0.4923258559622196,True,8.938925271988273,0.4495818665553426,2021,-0.023633588273604678,-0.04581299286518958
Eastern Cape,Ward 29200050,BUF,7317,0.5637556375563756,True,8.89795568688403,0.4481241159105639,2021,-0.063284623597052,-0.004760609357997825
Eastern Cape,Ward 21001001,EC101,3417,0.5668715247292947,False,8.136518252115291,0.436981172267856,2021,-0.04388892011591117,0.02705139765554554
Eastern Cape,Ward 21001002,EC101,3218,0.5543816034804226,False,8.076515327552329,0.4390628258093346,2021,-0.12126061255176557,-0.004023522129371737
Eastern Cape,Ward 21001003,EC101,4250,0.2851764705882353,False,8.354674261918463,0.4839303479580325,2021,-0.38509101912369886,1.1862139917695473
Eastern Cape,Ward 21001004,EC101,3121,0.4335148990708106,False,8.045908742270779,0.45920727654427,2021,-0.16330676072907174,-0.08151854031783401
Eastern Cape,Ward 21001005,EC101,3992,0.3917835671342685,False,8.292047637431354,0.4661624985336936,2021,-0.21885593484648985,0.12959818902093945
Eastern Cape,Ward 21001006,EC101,3294,0.4404978749241044,False,8.099857910737585,0.45804344723538765,2021,-0.1984334227858192,0.25725190839694667
Eastern Cape,Ward 21001007,EC101,3357,0.516532618409294,False,8.118802996980035,0.445370989987856,2021,-0.021855555172012653,0.6008583690987124
Eastern Cape,Ward 21002001,EC102,2702,0.5244263508512214,False,7.9017475185201445,0.5225629544010459,2021,0.011491471279410526,-0.1965506987808504
Eastern Cape,Ward 21002002,EC102,3717,0.5700834005918751,False,8.220672170297252,0.5134315444529152,2021,-0.0886467581382836,0.01724137931034475
Eastern Cape,Ward 21002003,EC102,3136,0.4968112244897959,False,8.0507033814703,0.528085979673331,2021,-0.10275250252796658,-0.022748519788096
Eastern Cape,Ward 21002004,EC102,2781,0.5994246673858324,False,7.930565854233965,0.5075632910941238,2021,-0.01953964332095548,-0.026941917424772588
Eastern Cape,Ward 21002005,EC102,3078,0.5155945419103314,False,8.032035314398824,0.524329316189224,2021,-0.15696624116513436,-0.028102305020524132
Eastern Cape,Ward 21002006,EC102,2453,0.430900937627395,False,7.8050670442584895,0.5412680370458112,2021,-0.1428850123961788,0.15652993870815646
Eastern Cape,Ward 21004001,EC104,2278,0.4714661984196663,False,7.731053144007127,0.43625077152565994,2021,-0.1447855629706578,0.0699859088774073
Eastern Cape,Ward 21004002,EC104,2640,0.4803030303030303,False,7.878534196140362,0.4355710152269396,2021,-0.009177574562189927,-0.13214990138067062
Eastern Cape,Ward 21004003,EC104,4045,0.3938195302843016,False,8.305236829492593,0.44222359215145723,2021,-0.09675599120350936,0.01658708218145266
Eastern Cape,Ward 21004004,EC104,5274,0.4518392112248767,False,8.570544366913232,0.437760539771413,2021,-0.14407915612206212,0.07632653061224492
Eastern Cape,Ward 21004005,EC104,3783,0.4594237377742532,False,8.23827262463303,0.43717711465223014,2021,-0.04666091831040292,0.0007936507936507908
Eastern Cape,Ward 21004006,EC104,2746,0.4821558630735615,False,7.917900586327916,0.43542848962920644,2021,-0.10707328159380913,-0.03343892995424147
Eastern Cape,Ward 21004007,EC104,2930,0.4170648464163822,False,7.982757702011113,0.4404354909105279,2021,-0.014681185329649515,-0.15440115440115443
Eastern Cape,Ward 21004008,EC104,3033,0.3910319815364326,False,8.017307507688582,0.4424380189782164,2021,-0.16300090804853218,0.18754894283476897
Eastern Cape,Ward 21004009,EC104,2377,0.4568784181741691,False,7.773594467360194,0.4373729084676213,2021,-0.06325215853965027,-0.13783097569822267
Eastern Cape,Ward 21004010,EC104,3045,0.432512315270936,False,8.021256180143997,0.43924722407556227,2021,-0.08119830316547011,-0.11172695449241543
Eastern Cape,Ward 21004011,EC104,2994,0.4629258517034068,False,8.004365564979574,0.4369077212730645,2021,-0.05346512574020229,-0.09954887218045116
Eastern Cape,Ward 21004012,EC104,2541,0.1849665486029122,False,7.840312983320164,0.4582892061269487,2021,-0.21271405057563328,-0.3860835950712732
Eastern Cape,Ward 21004013,EC104,2913,0.4658427737727428,False,7.976938756959434,0.4366833426523463,2021,0.12092559286985233,-0.05391360831438774
Eastern Cape,Ward 21004014,EC104,3065,0.5924959216965743,False,8.027802848370312,0.4269407928120516,2021,0.009610015656305815,0.028523489932885893
Eastern Cape,Ward 21005001,EC105,3614,0.6123408965135584,False,8.192570471152173,0.5472353391093292,2021,-0.03326419902784283,-0.07923566878980892
Eastern Cape,Ward 21005002,EC105,2655,0.552165725047081,False,7.884199933676039,0.5539214692722711,2021,-0.12868533878270627,0.008738601823708114
Eastern Cape,Ward 21005003,EC105,3608,0.5648558758314856,False,8.190908881182514,0.5525114525184484,2021,-0.14053720171077366,-0.031929165548698735
Eastern Cape,Ward 21005004,EC105,3453,0.6235157833767738,False,8.146998697389993,0.5459936850134164,2021,-0.11753502493731394,-0.003175519630485013
Eastern Cape,Ward 21005005,EC105,3308,0.5477629987908101,False,8.104099056143582,0.5544106610785234,2021,-0.10705933623457053,-0.06711787930062041
Eastern Cape,Ward 21005006,EC105,4012,0.5137088733798604,False,8.297045149081827,0.5581944527908511,2021,-0.13785650415236794,0.47771639042357283
Eastern Cape,Ward 21005007,EC105,2933,0.5332424139106716,False,7.983781068977451,0.5560240593985388,2021,-0.08711883403678322,-0.0367816091954023
Eastern Cape,Ward 21005008,EC105,2868,0.4940725244072524,False,7.961370201719511,0.560376269343363,2021,-0.008972978996545533,0.027588677893228164
Eastern Cape,Ward 21005009,EC105,2992,0.5274064171122995,False,8.003697339094368,0.5566725034872468,2021,-0.11612735554008924,-0.38385502471169686
Eastern Cape,Ward 21005010,EC105,3758,0.5683874401277275,False,8.231642179973411,0.5521190564855325,2021,-0.09144207505607649,0.0010655301012254537
Eastern Cape,Ward 21006001,EC106,3254,0.43700061462815,False,8.087640287778983,0.46220136885628055,2021,-0.13829350301890886,-0.04294117647058826
Eastern Cape,Ward 21006002,EC106,3660,0.5147540983606558,False,8.205218426395412,0.45109372832306543,2021,-0.11557003772292307,-0.01955531743905703
Eastern Cape,Ward 21006003,EC106,3739,0.4027814923776411,False,8.226573474977114,0.4670898148920676,2021,-0.1341554445592958,-0.03758043758043761
Eastern Cape,Ward 21006004,EC106,3282,0.4725776965265082,False,8.096208271650037,0.4571189285850865,2021,-0.10600417481852104,0.19956140350877183
Eastern Cape,Ward 21006005,EC106,2026,0.4299111549851925,False,7.613818684808629,0.4632141488052745,2021,-0.17642237203398237,-0.4113887274840209
Eastern Cape,Ward 21006006,EC106,2024,0.4570158102766798,False,7.6128310304073565,0.4593420551922049,2021,-0.11798418972332014,-0.2666666666666667
Eastern Cape,Ward 21006007,EC106,2752,0.4414970930232558,False,7.920083199053234,0.46155901479983685,2021,-0.10542520768310137,-0.07433568785738309
Eastern Cape,Ward 21006008,EC106,4297,0.5168722364440307,False,8.365672383774996,0.4507911371682976,2021,-0.04051607970717208,0.47663230240549836
Eastern Cape,Ward 21008001,EC108,3653,0.5187517109225295,False,8.203304026795282,0.5757328443365227,2021,-0.1672948007053775,0.2871740662438338
Eastern Cape,Ward 21008002,EC108,5229,0.6148403136354944,False,8.56197533418813,0.568869372714168,2021,0.04536587159085803,0.25485961123110146
Eastern Cape,Ward 21008003,EC108,3124,0.6862996158770807,False,8.046869510959576,0.563765136839769,2021,0.0053032317870846946,0.2551225391723584
Eastern Cape,Ward 21008004,EC108,3687,0.4985082723081095,False,8.212568398234145,0.5771788042375527,2021,-0.07864098560283977,0.03248389806776819
Eastern Cape,Ward 21008005,EC108,3797,0.5791414274427179,False,8.241966560231802,0.5714192931565093,2021,-0.07173625436279896,0.05795486207857348
Eastern Cape,Ward 21008006,EC108,5032,0.4960254372019078,False,8.523572798380277,0.5773561496022814,2021,-0.12045551641301838,0.303964757709251
Eastern Cape,Ward 21008007,EC108,4194,0.5755841678588459,False,8.341410211461865,0.5716733831267858,2021,-0.11785724702693157,0.030213706705969123
Eastern Cape,Ward 21008008,EC108,5269,0.6441449990510534,False,8.569595870209286,0.566776180898771,2021,-0.16971868119609856,0.017377872176095766
Eastern Cape,Ward 21008009,EC108,4052,0.5140671273445212,False,8.306965865368573,0.5760674574492376,2021,-0.11090262828093245,-0.019598354706024668
Eastern Cape,Ward 21008010,EC108,3875,0.5241290322580645,False,8.262300941787448,0.5753487499554131,2021,-0.05361562745380832,-0.03750620963735718
Eastern Cape,Ward 21008011,EC108,3015,0.6268656716417911,False,8.011355109161286,0.5680104185708611,2021,-0.05009132946074479,0.10804851157662632
Eastern Cape,Ward 21008012,EC108,3744,0.6850961538461539,False,8.227909837597483,0.5638510984134066,2021,0.03854676277714164,0.013261163734776815
Eastern Cape,Ward 21008013,EC108,4195,0.5558998808104887,False,8.341648618901306,0.57307940363024,2021,-0.1318107460149438,-0.05751516513143118
Eastern Cape,Ward 21008014,EC108,4895,0.4833503575076608,False,8.49596955496461,0.5782615124375848,2021,-0.2206586346242238,-0.08298988385162986
Eastern Cape,Ward 21008015,EC108,2811,0.576307363927428,False,7.941295570906532,0.5716217262647442,2021,-0.07774938072165116,-0.3003982080637133
Eastern Cape,Ward 21009001,EC109,3481,0.5219764435507038,False,8.15507488781144,0.5143444329837676,2021,-0.01177978662600665,-0.21137290439510648
Eastern Cape,Ward 21009002,EC109,3412,0.4613130128956623,False,8.13505390861157,0.5264771191147759,2021,-0.19332939613821476,0.07026348808030103
Eastern Cape,Ward 21009003,EC109,3001,0.5821392869043652,False,8.006700845440367,0.5023118643130353,2021,0.0013146795745222484,-0.01799738219895286
Eastern Cape,Ward 21009004,EC109,3043,0.5514295103516267,False,8.02059914989697,0.5084538196235832,2021,-0.07085130705114195,0.0029663810151614456
Eastern Cape,Ward 21009005,EC109,3608,0.4675720620842572,False,8.190908881182514,0.5252253092770569,2021,-0.12427033525203574,0.0011098779134295356
Eastern Cape,Ward 21009006,EC109,4100,0.5092682926829268,False,8.318742252692399,0.5168860631573231,2021,-0.08938425784642834,0.3153673403914019
Eastern Cape,Ward 21201001,EC121,4530,0.3105960264900662,False,8.41847721847708,0.46909873063839963,2021,-0.05485476497586633,0.03922918100481754
Eastern Cape,Ward 21201002,EC121,4058,0.4800394282897979,False,8.30844552038576,0.46345061724507525,2021,-0.08724540290373511,-0.03518782691393252
Eastern Cape,Ward 21201003,EC121,3671,0.4745301007899755,False,8.208219383496834,0.4636342614950693,2021,-0.07514340667271113,-0.14388992537313428
Eastern Cape,Ward 21201004,EC121,4115,0.4191980558930741,False,8.32239411311117,0.46547866299163265,2021,-0.11290271615081054,-0.16395774075579028
Eastern Cape,Ward 21201005,EC121,4151,0.4555528788243796,False,8.33110454805304,0.4642668355605892,2021,-0.03771834270771146,0.07427536231884058
Eastern Cape,Ward 21201006,EC121,3988,0.4706619859578736,False,8.291045131081729,0.4637631986561394,2021,-0.05973386701102362,-0.06032045240339301
Eastern Cape,Ward 21201007,EC121,3601,0.4609830602610386,False,8.188966863648876,0.4640858295127005,2021,-0.05742603064805235,-0.18159090909090914
Eastern Cape,Ward 21201008,EC121,3795,0.4329380764163373,False,8.24143968982973,0.465020662307524,2021,-0.12817439003889564,-0.07416443034886555
Eastern Cape,Ward 21201009,EC121,4279,0.3664407571862584,False,8.361474616416817,0.46723723961519326,2021,-0.14018783755165715,-0.12726901896797882
Eastern Cape,Ward 21201010,EC121,3488,0.4383600917431192,False,8.15708378502887,0.46483992846329786,2021,-0.11177841241200548,-0.0337950138504155
Eastern Cape,Ward 21201011,EC121,3896,0.5,False,8.267705664762426,0.46278526485473515,2021,-0.04599532611004886,-0.1722965795623539
Eastern Cape,Ward 21201012,EC121,3181,0.4624331971078277,False,8.064950891749143,0.46403749161780755,2021,-0.09108792965273571,-0.10394366197183103
Eastern Cape,Ward 21201013,EC121,3883,0.4143703322173577,False,8.264363329731667,0.4656395871141566,2021,-0.06266490472067382,-0.05637910085054676
Eastern Cape,Ward 21201014,EC121,3476,0.5863060989643268,False,8.153637486385282,0.4599083948892576,2021,-0.008760950844102333,-0.1676245210727969
Eastern Cape,Ward 21201015,EC121,3498,0.4736992567181246,False,8.159946655578548,0.4636619562974644,2021,-0.05779574193015874,-0.054339010543390076
Eastern Cape,Ward 21201016,EC121,3863,0.4776080766243852,False,8.259199362666282,0.463531662300589,2021,-0.0764250154128433,-0.001292657704239919
Eastern Cape,Ward 21201017,EC121,3999,0.436609152288072,False,8.293799608846818,0.4648982931117994,2021,-0.0587754630965433,-0.12109890109890109
Eastern Cape,Ward 21201018,EC121,4187,0.479818485789348,False,8.339739766019143,0.46345798199509025,2021,-0.039438547808029745,0.14367659109532904
Eastern Cape,Ward 21201019,EC121,4425,0.4153672316384181,False,8.39502555744203,0.46560635713345455,2021,-0.05296290271858761,0.061660268714011535
Eastern Cape,Ward 21201020,EC121,4321,0.4718815089099745,False,8.371242135931933,0.4637225478910693,2021,-0.06630586379878312,0.10005091649694497
Eastern Cape,Ward 21201021,EC121,3408,0.4515845070422535,False,8.133880887949207,0.4643991146199934,2021,-0.08538518992744348,0.032727272727272716
Eastern Cape,Ward 21201022,EC121,3513,0.5015656134358099,False,8.164225652265827,0.46273307774020817,2021,-0.1288141333996332,-0.01181434599156117
Eastern Cape,Ward 21201023,EC121,4072,0.4904223968565815,False,8.311889558230359,0.4631045182928491,2021,-0.10179261704517939,-0.056533827618164945
Eastern Cape,Ward 21201024,EC121,3437,0.4847250509164969,False,8.142354276849835,0.4632944298241853,2021,-0.06463984515740612,-0.007794457274826749
Eastern Cape,Ward 21201025,EC121,4021,0.3964188012932106,False,8.299285906897275,0.4662379714782948,2021,-0.10252679128376108,-0.1520455504006748
Eastern Cape,Ward 21201026,EC121,3345,0.5602391629297458,False,8.11522197256233,0.46077729275707696,2021,0.047448131024025786,-0.038516815176774966
Eastern Cape,Ward 21201027,EC121,3537,0.4594288945433983,False,8.17103418920548,0.46413763503662187,2021,-0.11527746983791831,-0.03387052717836658
Eastern Cape,Ward 21201028,EC121,3952,0.4739372469635627,False,8.281977058867758,0.4636540232892831,2021,-0.03767974435302962,-0.07251818821872802
Eastern Cape,Ward 21201029,EC121,3487,0.5818755377114998,False,8.156797046675651,0.4600560802643518,2021,-0.030587687749853543,-0.06739769991976463
Eastern Cape,Ward 21201030,EC121,3386,0.4459539279385706,False,8.12740456269308,0.4645868005901162,2021,-0.09418248339406321,-0.11175236096537255
Eastern Cape,Ward 21201031,EC121,3845,0.5100130039011703,False,8.254528881939745,0.4624514980580295,2021,-0.05608966314786901,0.1026670490392887
Eastern Cape,Ward 21202001,EC122,4156,0.2596246390760346,False,8.332308352219117,0.4272967078800304,2021,-0.1582094725539409,-0.07582832999777633
Eastern Cape,Ward 21202002,EC122,3964,0.3403128153380423,False,8.285008895449879,0.4246071020046302,2021,-0.13146721360551777,-0.04389773275446218
Eastern Cape,Ward 21202003,EC122,3758,0.3355508249068653,False,8.231642179973411,0.4247658350190027,2021,-0.1208214648868946,-0.0063458487572712885
Eastern Cape,Ward 21202004,EC122,4202,0.3536411232746311,False,8.343315881404946,0.4241628250734105,2021,-0.07070417255466083,0.018913676042676908
Eastern Cape,Ward 21202005,EC122,4305,0.3184668989547038,False,8.367532416861831,0.4253352992174081,2021,-0.08799215525521537,-0.00692041522491349
Eastern Cape,Ward 21202006,EC122,3917,0.226193515445494,False,8.27308133366583,0.42841107866771505,2021,-0.11495506200445332,0.031875658587987354
Eastern Cape,Ward 21202007,EC122,3860,0.3406735751295336,False,8.258422462458876,0.4245950766782471,2021,-0.10850675273931887,-0.02648171500630514
Eastern Cape,Ward 21202008,EC122,3831,0.4586269903419472,False,8.25088114470065,0.42066329617116666,2021,-0.05650843185667198,0.01725969198088162
Eastern Cape,Ward 21202009,EC122,3582,0.387213847012842,False,8.183676582620658,0.4230437342821369,2021,-0.11548885568986067,-0.0318918918918919
Eastern Cape,Ward 21202010,EC122,3309,0.5040797824116047,False,8.104401307921613,0.4191482031021781,2021,-0.020266847574640146,-0.08968363136176061
Eastern Cape,Ward 21202011,EC122,4128,0.4585755813953488,False,8.325548307161398,0.4206650098027199,2021,-0.09262168200259868,-0.05860889395667046
Eastern Cape,Ward 21202012,EC122,3974,0.4821338701560141,False,8.287528423111763,0.41987973351069774,2021,-0.05375600201704395,-0.023107177974434623
Eastern Cape,Ward 21202013,EC122,3565,0.4541374474053296,False,8.178919332848396,0.42081294760238724,2021,-0.09321407747428523,-0.04628143392188333
Eastern Cape,Ward 21202014,EC122,3736,0.48313704496788,False,8.225770799348734,0.41984629435030224,2021,-0.04974448113653762,-0.06224899598393574
Eastern Cape,Ward 21202015,EC122,3397,0.4698263173388284,False,8.130647968160584,0.4202899852712706,2021,-0.096257789706502,-0.07236482796286181
Eastern Cape,Ward 21202016,EC122,3867,0.4471166278769071,False,8.260234291607297,0.4210469749200013,2021,-0.1119200800959711,-0.09586158522328736
Eastern Cape,Ward 21202017,EC122,3493,0.438877755511022,False,8.158516244806831,0.42132160399886415,2021,-0.07746716083389432,-0.10090090090090087
Eastern Cape,Ward 21202018,EC122,3851,0.4829914307971955,False,8.25608813381491,0.4198511481559917,2021,-0.05752784536330807,0.00996590611067405
Eastern Cape,Ward 21202019,EC122,3511,0.4753631444033039,False,8.163656176168432,0.42010542436912146,2021,-0.060825524612689585,-0.04825155868799136
Eastern Cape,Ward 21202020,EC122,3722,0.453788285867813,False,8.222016437202196,0.4208245863203045,2021,-0.09141922401360997,-0.0805335968379447
Eastern Cape,Ward 21202021,EC122,3999,0.3743435858964741,False,8.293799608846818,0.4234727429860158,2021,-0.15154125298361043,0.05625990491283672
Eastern Cape,Ward 21202022,EC122,3780,0.4555555555555555,False,8.237479288613633,0.420765677330713,2021,-0.09125348343128337,-0.06133598212068536
Eastern Cape,Ward 21202023,EC122,3663,0.4332514332514332,False,8.206037762778815,0.42150914807418377,2021,-0.11865297302190514,-0.08812546676624344
Eastern Cape,Ward 21202024,EC122,4002,0.5212393803098451,False,8.294549515143679,0.41857621650557003,2021,-0.03676818589444242,-0.15889029003783106
Eastern Cape,Ward 21202025,EC122,3682,0.4201520912547528,False,8.211211361793023,0.42194579280740646,2021,-0.13545951025848807,-0.07137452711223202
Eastern Cape,Ward 21202026,EC122,3565,0.4330995792426367,False,8.178919332848396,0.421514209874477,2021,-0.0521334618279678,-0.17743424088601756
Eastern Cape,Ward 21202027,EC122,4261,0.4975357897207228,False,8.357259153499912,0.41936633619187413,2021,-0.05760233182623847,-0.05834254143646411
Eastern Cape,Ward 21202028,EC122,3465,0.4675324675324675,False,8.150467911624004,0.4203664469314826,2021,-0.09375337890601537,-0.19865864939870492
Eastern Cape,Ward 21202029,EC122,3628,0.480154355016538,False,8.196436811235028,0.4199457173486803,2021,-0.03937957233096023,-0.17112177290381536
Eastern Cape,Ward 21202030,EC122,3562,0.4135317237507018,False,8.178077463849608,0.4221664717242082,2021,-0.09455141712689641,-0.17736720554272523
Eastern Cape,Ward 21202031,EC122,3492,0.4117983963344788,False,8.158229916959494,0.42222424930474894,2021,-0.11725702210842004,-0.2165133497868521
Eastern Cape,Ward 21203001,EC123,3111,0.6515589842494375,False,8.042699496897637,0.5303634594111318,2021,-0.09488088916828408,0.2306170886075949
Eastern Cape,Ward 21203002,EC123,2493,0.3766546329723225,False,7.821242083523558,0.5761808512906511,2021,-0.23066802148992005,0.14096109839816928
Eastern Cape,Ward 21203003,EC123,2159,0.5497915701713756,False,7.677400430514807,0.5473246950908089,2021,-0.07616555080871634,-0.17343032159264926
Eastern Cape,Ward 21203004,EC123,2234,0.52775290957923,False,7.711548979629146,0.5509978051894998,2021,-0.03929976132103141,-0.16548375046694064
Eastern Cape,Ward 21203005,EC123,2469,0.6439854191980559,False,7.81156848934518,0.5316257202530288,2021,-0.029689569851440445,0.08147174770039411
Eastern Cape,Ward 21203006,EC123,2644,0.5540847201210287,False,7.880048200971577,0.5466091700992001,2021,0.00913672606456517,-0.017830609212481474
Eastern Cape,Ward 21203007,EC123,2825,0.5299115044247787,False,7.946263643580541,0.5506380393819084,2021,-0.034711833832237526,0.043205317577547975
Eastern Cape,Ward 21204001,EC124,3120,0.3717948717948718,False,8.045588280803528,0.47697028031701383,2021,-0.10491660054023288,-0.024695217255392365
Eastern Cape,Ward 21204002,EC124,2825,0.4357522123893805,False,7.946263643580541,0.47240189884597755,2021,-0.07869502379152399,-0.11275125628140703
Eastern Cape,Ward 21204003,EC124,3274,0.4175320708613317,False,8.09376775793108,0.47370333752655247,2021,-0.061055248382272276,-0.08954393770856506
Eastern Cape,Ward 21204004,EC124,2893,0.438299343242309,False,7.970049304976135,0.47221996092791124,2021,-0.1329969530539873,-0.10709876543209873
Eastern Cape,Ward 21204005,EC124,3799,0.4856541195051329,False,8.242493153187626,0.4688374769091381,2021,-0.09868788410032686,-0.021632758176667544
Eastern Cape,Ward 21204006,EC124,3525,0.4921985815602837,False,8.16763571524637,0.46837001533377015,2021,-0.059656278986697064,-0.04549147034930956
Eastern Cape,Ward 21204007,EC124,3171,0.565752128666036,False,8.061802274538348,0.4631161905405022,2021,-0.04384281531557854,-0.08905486929043382
Eastern Cape,Ward 21204008,EC124,3414,0.5240187463386058,False,8.135639903354386,0.4660971464210329,2021,0.17266739498725447,-0.04876010030649203
Eastern Cape,Ward 21204009,EC124,3619,0.5454545454545454,False,8.193953023563742,0.4645660179127515,2021,-0.05149763531266427,-0.049132947976878616
Eastern Cape,Ward 21204010,EC124,2857,0.4595729786489324,False,7.957527402230773,0.47070041554172387,2021,-0.051573518166354304,-0.09012738853503188
Eastern Cape,Ward 21204011,EC124,3222,0.4016139044072005,False,8.07775756373692,0.47484034941613323,2021,-0.10244171552327458,-0.06662804171494785
Eastern Cape,Ward 21204012,EC124,3551,0.4823993241340467,False,8.174984532943087,0.4690699622927871,2021,-0.10309706334253882,-0.049772544822049736
Eastern Cape,Ward 21204013,EC124,3913,0.5320725785842065,False,8.272059622210412,0.46552187268920425,2021,-0.13022727585538585,-0.050703541969917554
Eastern Cape,Ward 21204014,EC124,3277,0.4156240463838877,False,8.094683648698815,0.473839624989227,2021,-0.13230156162755724,-0.062374821173104444
Eastern Cape,Ward 21204015,EC124,3050,0.4816393442622951,False,8.022896869601457,0.46912424656934076,2021,-0.09137748266078177,-0.08353365384615385
Eastern Cape,Ward 21206001,EC126,3132,0.5431034482758621,False,8.049427057110695,0.5231942897054778,2021,-0.0347993953260336,-0.07227488151658767
Eastern Cape,Ward 21206002,EC126,2720,0.5386029411764706,False,7.908387159290043,0.5236034267145133,2021,-0.04803287022069458,-0.2131906277118889
Eastern Cape,Ward 21206003,EC126,3005,0.492179700499168,False,8.008032846969307,0.5278237213215409,2021,-0.0892984829380537,-0.10804392994953993
Eastern Cape,Ward 21206004,EC126,2887,0.431243505368895,False,7.967973179662935,0.5333633754242929,2021,-0.11637554225015267,-0.04530423280423279
Eastern Cape,Ward 21206005,EC126,3066,0.5309849967384214,False,8.028129059431759,0.5242959671179723,2021,-0.03877170175249334,-0.05574376347397603
Eastern Cape,Ward 21206006,EC126,2933,0.4889191953631094,False,7.983781068977451,0.5281201308793644,2021,-0.04195667105150941,-0.07592942659105228
Eastern Cape,Ward 21206007,EC126,2942,0.4687287559483344,False,7.9868449011613825,0.5299556253716167,2021,-0.12956184234226387,-0.06869262424817979
Eastern Cape,Ward 21206008,EC126,3386,0.4731246308328411,False,8.12740456269308,0.529556000382116,2021,-0.022448062683297076,-0.03284775778349047
Eastern Cape,Ward 21206009,EC126,3064,0.5443864229765013,False,8.027476530860483,0.5230776556417833,2021,-0.024951787864868846,0.018955769870302674
Eastern Cape,Ward 21206010,EC126,2748,0.5240174672489083,False,7.91862865334224,0.5249293788897463,2021,-0.08474296183333252,-0.1811680572109654
Eastern Cape,Ward 21206011,EC126,2733,0.5982436882546652,False,7.913155185928068,0.5181815406164957,2021,-0.03155393910053361,-0.04640614096301465
Eastern Cape,Ward 21206012,EC126,3230,0.6647058823529411,False,8.080237416216702,0.5121395229711978,2021,0.06746328921712419,-0.052508066881783555
Eastern Cape,Ward 21301001,EC131,3339,0.515423779574723,False,8.113426639943654,0.488596200195213,2021,-0.0771370215697692,-0.0446351931330472
Eastern Cape,Ward 21301002,EC131,2601,0.4544405997693195,False,7.8636512654486515,0.49621909767088845,2021,-0.11141639646742363,-0.11016079370509746
Eastern Cape,Ward 21301003,EC131,2841,0.4966561070045758,False,7.951911381854188,0.49094215926648144,2021,-0.09976878127318284,-0.023375730491577817
Eastern Cape,Ward 21301004,EC131,3361,0.4683130020827135,False,8.119993827725105,0.4944850473817142,2021,-0.07567606895553786,-0.0816939890710382
Eastern Cape,Ward 21301005,EC131,3221,0.5743557901272897,False,8.0774471493312,0.4812296988761422,2021,-0.054071565687396794,0.015127639457926279
Eastern Cape,Ward 21301006,EC131,3359,0.4352485858886573,False,8.119398589612294,0.49861809940597124,2021,-0.09272760458753321,-0.00029761904761904656
Eastern Cape,Ward 21301007,EC131,3000,0.4663333333333333,False,8.006367567650246,0.4947325059753867,2021,-0.0404951947395043,-0.08952959028831564
Eastern Cape,Ward 21301008,EC131,4218,0.4746325272641062,False,8.34711636103872,0.4936951067340401,2021,-0.061180437666818355,-0.10350690754516467
Eastern Cape,Ward 21301009,EC131,3751,0.5387896560917089,False,8.229777750081887,0.4856754656305898,2021,-0.09746661789707167,0.1074697372305875
Eastern Cape,Ward 21305001,EC135,4086,0.5190895741556535,False,8.315321775377567,0.4900795269197659,2021,-0.07920910259292879,-0.03449905482041593
Eastern Cape,Ward 21305002,EC135,3245,0.484437596302003,False,8.08487062913819,0.4918121258124485,2021,-0.137028070172319,-0.06376226197345647
Eastern Cape,Ward 21305003,EC135,3526,0.505104934770278,False,8.167919362957816,0.4907787588890347,2021,-0.12778355199742164,-0.20244288622483597
Eastern Cape,Ward 21305004,EC135,3976,0.5754527162977867,False,8.288031567776464,0.4872613698126592,2021,-0.04780867458950344,-0.04652278177458036
Eastern Cape,Ward 21305005,EC135,3523,0.4887879648027249,False,8.167068178341237,0.49159460738741234,2021,-0.1097502052026893,-0.046291283161884134
Eastern Cape,Ward 21305006,EC135,3941,0.4889621923369703,False,8.279189777195004,0.49158589601070013,2021,-0.09612778195608879,0.013110539845758273
Eastern Cape,Ward 21305007,EC135,4032,0.5503472222222222,False,8.302017809751204,0.48851664451643756,2021,-0.019434787299201006,0.010273114507642234
Eastern Cape,Ward 21305008,EC135,3864,0.4772256728778468,False,8.259458195332408,0.4921727219836563,2021,-0.10275916411987873,-0.023502653525398043
Eastern Cape,Ward 21305009,EC135,3335,0.4938530734632683,False,8.112227958349724,0.49134135195438516,2021,-0.049323255039147196,0.00694444444444442
Eastern Cape,Ward 21305010,EC135,3168,0.5429292929292929,False,8.060855752934316,0.488887540981084,2021,-0.03452700604599335,-0.0452079566003617
Eastern Cape,Ward 21305011,EC135,3221,0.5125737348649487,False,8.0774471493312,0.49040531888430117,2021,-0.07374548337609366,-0.046194847497779135
Eastern Cape,Ward 21305012,EC135,3527,0.360079387581514,False,8.168202930236053,0.4980300362484729,2021,-0.18483961094573192,0.03888070692194412
Eastern Cape,Ward 21305013,EC135,4197,0.4527043126042411,False,8.34212526333359,0.49339878999733655,2021,-0.10061609456977733,0.017207949587978666
Eastern Cape,Ward 21305014,EC135,4100,0.3570731707317073,False,8.318742252692399,0.49818034709096326,2021,-0.14946977478340095,-0.024506305020223662
Eastern Cape,Ward 21305015,EC135,3176,0.5022040302267002,False,8.063377822367027,0.4909238041162136,2021,-0.062377357884099593,-0.011515717398070335
