Province,Ward,MunicipalityCode,RegisteredVoters_2011,VotesCast_2011,Turnout_2011,RegisteredVoters_2016,VotesCast_2016,Turnout_2016,RegisteredVoters_2021,VotesCast_2021,Turnout_2021,TurnoutDelta_2011_2016,RegistrationGrowth_2011_2016
Western Cape,Ward 19100079,CPT,14876,9455,0.6355875235278301,18939,11659,0.6156080046464967,14406,7259,0.5038872691933917,-0.019979518881333425,0.273124495832213
Western Cape,Ward 19100080,CPT,17172,9599,0.5589913813184253,18090,10498,0.5803206191265893,17997,5900,0.3278324165138634,0.02132923780816398,0.053459119496855445
Western Cape,Ward 19100081,CPT,15048,10028,0.6664008506113769,20125,13844,0.6879006211180124,14132,7673,0.5429521652986131,0.02149977050663554,0.3373870281765019
Western Cape,Ward 19100082,CPT,15466,9265,0.5990559937928359,16555,9927,0.599637571730595,13173,5954,0.451985121080999,0.0005815779377590369,0.07041251778093893
Western Cape,Ward 19100083,CPT,15168,10652,0.7022679324894515,17111,12197,0.7128163169890713,18398,11866,0.6449614088487879,0.010548384499619812,0.12809862869198319
Western Cape,Ward 19100084,CPT,13386,9673,0.7226206484386672,20938,13664,0.6525933709045754,19475,10918,0.5606161745827984,-0.07002727753409188,0.5641715224861796
Western Cape,Ward 19100085,CPT,15100,9275,0.6142384105960265,17261,10918,0.6325241874746539,19347,8108,0.4190830619734326,0.018285776878627424,0.143112582781457
Western Cape,Ward 19100086,CPT,16609,10151,0.6111746643386116,18404,11219,0.6095957400565094,16916,5773,0.3412745329865216,-0.0015789242821021565,0.10807393581793012
Western Cape,Ward 19100087,CPT,16441,10190,0.6197919834559942,14328,8182,0.5710496929089894,14708,5640,0.3834647810715257,-0.04874229054700474,-0.12852016300711633
Western Cape,Ward 19100088,CPT,16827,9300,0.5526831877339989,18804,9782,0.5202084662837694,18040,6035,0.3345343680709534,-0.03247472145022956,0.11748974861829198
Western Cape,Ward 19100089,CPT,13148,8278,0.6296014602981442,15198,7931,0.5218449796025793,15495,5116,0.3301710229106163,-0.10775648069556498,0.15591724977182841
Western Cape,Ward 19100090,CPT,16579,10814,0.6522709451716027,13988,7599,0.5432513583071203,13066,4526,0.346395224246135,-0.10901958686448232,-0.15628204354906805
Western Cape,Ward 19100091,CPT,13842,8333,0.6020083802918653,15793,8821,0.5585385930475527,14668,5314,0.3622852467957458,-0.04346978724431261,0.1409478399075279
Western Cape,Ward 19100092,CPT,15964,10044,0.6291656226509647,15827,8972,0.5668793833322803,17604,7346,0.4172915246534878,-0.06228623931868438,-0.008581809070408397
Western Cape,Ward 19100093,CPT,15408,9920,0.6438213914849429,16560,9464,0.5714975845410628,15134,5277,0.348685079952425,-0.07232380694388008,0.07476635514018692
Western Cape,Ward 19100094,CPT,13143,8522,0.6484059955870045,17509,9776,0.5583414244103033,15202,5382,0.3540323641626102,-0.09006457117670119,0.33219204139085434
Western Cape,Ward 19100095,CPT,17184,11087,0.6451932029795159,16884,9490,0.5620705993840323,22171,7987,0.3602453655676333,-0.08312260359548362,-0.017458100558659262
Western Cape,Ward 19100096,CPT,13811,9140,0.6617913257548331,18308,10546,0.5760323355909984,18907,6082,0.3216798011318559,-0.0857589901638347,0.3256100209977555
Western Cape,Ward 19100097,CPT,14955,9570,0.6399197592778335,14751,8180,0.5545386753440444,16735,6002,0.3586495368987152,-0.08538108393378907,-0.013640922768304864
Western Cape,Ward 19100098,CPT,16222,9981,0.6152755517198866,16827,8903,0.5290901527307303,18648,6160,0.3303303303303303,-0.08618539898915623,0.03729503143878676
Western Cape,Ward 19100099,CPT,17613,10086,0.572645205246125,16403,9385,0.5721514357129793,18644,6070,0.3255739111778588,-0.000493769533145727,-0.06869925623119288
Western Cape,Ward 19100100,CPT,17042,10636,0.6241051519774674,16930,11184,0.6606024808033077,19837,8498,0.4283913898270908,0.036497328825840336,-0.006571998591714534
Western Cape,Ward 19100101,CPT,15256,9519,0.6239512323020451,17664,10012,0.566802536231884,19581,6562,0.3351207803482968,-0.05714869607016104,0.1578395385422129
Western Cape,Ward 19100102,CPT,15829,12032,0.7601238233621833,18771,14543,0.7747589366576102,16404,9910,0.6041209461107047,0.014635113295426883,0.18586139364457632
Western Cape,Ward 19100103,CPT,18672,14258,0.7636032562125107,16719,13668,0.817513009151265,18890,12825,0.6789306511381683,0.05390975293875433,-0.10459511568123392
Western Cape,Ward 19100104,CPT,14296,7485,0.5235730274202575,16530,8426,0.5097398669086509,15809,4941,0.3125434878866468,-0.013833160511606546,0.1562674874090655
Western Cape,Ward 19100105,CPT,18183,12526,0.6888852224605401,16894,11543,0.6832603291109269,16886,8430,0.4992301314698567,-0.005624893349613136,-0.07089039212451187
Western Cape,Ward 19100106,CPT,16923,10285,0.6077527625125568,19837,10785,0.5436810001512326,16776,5410,0.322484501669051,-0.06407176236132428,0.17219169178041716
Western Cape,Ward 19100107,CPT,18560,13259,0.714385775862069,16711,11964,0.7159356112740112,20779,11409,0.5490639588045623,0.001549835411942202,-0.09962284482758621
Western Cape,Ward 19100108,CPT,16907,10402,0.615248122079612,18457,10261,0.5559408354553828,17472,6303,0.3607486263736263,-0.05930728662422924,0.09167800319394326
Western Cape,Ward 19100109,CPT,17188,10542,0.6133348848033512,17794,11102,0.6239181746656176,19197,8427,0.4389748398187216,0.01058328986226642,0.035257156155457325
Western Cape,Ward 19100110,CPT,14371,9840,0.6847122677614641,14584,9843,0.674917718047175,16796,8047,0.4791021671826625,-0.009794549714289058,0.014821515552153608
Western Cape,Ward 19100111,CPT,14539,9359,0.6437168993740973,16151,10727,0.6641694012754629,19806,9633,0.4863677673432293,0.020452501901365605,0.11087420042643914
Western Cape,Ward 10101001,WC011,3197,1903,0.5952455426962777,3764,2302,0.6115834218916046,3856,2069,0.5365663900414938,0.01633787919532692,0.17735376915858625
Western Cape,Ward 10101002,WC011,3256,2085,0.6403562653562653,3307,2028,0.6132446325975204,3884,2361,0.6078784757981462,-0.027111632758744952,0.01566339066339073
Western Cape,Ward 10101003,WC011,3268,1904,0.5826193390452876,3667,1863,0.5080447232069811,4096,1820,0.4443359375,-0.07457461583830649,0.12209302325581395
Western Cape,Ward 10101004,WC011,3110,1780,0.572347266881029,4021,2231,0.554837105197712,4560,2182,0.4785087719298245,-0.017510161683316983,0.2929260450160771
Western Cape,Ward 10101005,WC011,3122,1991,0.6377322229340167,3763,2551,0.67791655593941,3421,1770,0.5173925752703887,0.04018433300539337,0.20531710442024353
Western Cape,Ward 10101006,WC011,3660,2373,0.648360655737705,4204,2597,0.6177450047573739,4225,2416,0.5718343195266272,-0.030615650980331033,0.14863387978142084
Western Cape,Ward 10101007,WC011,3663,2388,0.6519246519246519,4056,2670,0.658284023668639,4062,2392,0.5888724766125062,0.006359371743987152,0.10728910728910734
Western Cape,Ward 10101008,WC011,3354,1970,0.5873583780560525,3411,1854,0.5435356200527705,3661,2091,0.5711554220158427,-0.04382275800328206,0.016994633273702986
Western Cape,Ward 10102001,WC012,3677,2155,0.5860756051128637,4013,2433,0.6062795913281834,4545,2181,0.4798679867986798,0.020203986215319714,0.09137884144683173
Western Cape,Ward 10102002,WC012,3321,2293,0.690454682324601,4517,2986,0.6610582244852778,5015,2768,0.5519441674975075,-0.02939645783932321,0.360132490213791
Western Cape,Ward 10102003,WC012,4178,2485,0.5947821924365725,5038,3063,0.6079793568876538,5385,3013,0.5595171773444754,0.013197164451081322,0.20584011488750598
Western Cape,Ward 10102004,WC012,3700,2261,0.6110810810810811,3237,2035,0.6286685202347853,4410,2687,0.609297052154195,0.0175874391537042,-0.1251351351351352
Western Cape,Ward 10102005,WC012,3588,2571,0.7165551839464883,5259,3525,0.6702795208214489,4056,2481,0.6116863905325444,-0.04627566312503939,0.46571906354515047
Western Cape,Ward 10102006,WC012,2594,1285,0.4953739398612182,2867,1444,0.5036623648412976,3736,1771,0.4740364025695932,0.008288424980079367,0.10524286815728612
Western Cape,Ward 10103001,WC013,3225,2132,0.6610852713178295,3548,2184,0.6155580608793687,3546,1864,0.5256627185561196,-0.04552721043846075,0.1001550387596899
Western Cape,Ward 10103002,WC013,3162,2253,0.7125237191650854,3637,2391,0.6574099532581799,3759,2018,0.5368449055599893,-0.05511376590690553,0.15022137887413023
Western Cape,Ward 10103003,WC013,3204,2151,0.6713483146067416,3841,2372,0.6175475136683155,3701,1910,0.5160767360172926,-0.0538008009384261,0.1988139825218478
Western Cape,Ward 10103004,WC013,3634,2257,0.6210787011557513,4113,2407,0.5852176027230732,4370,2138,0.4892448512585812,-0.03586109843267804,0.13181067694001092
Western Cape,Ward 10103005,WC013,3347,1827,0.5458619659396474,3833,2321,0.6055309157318027,3880,2064,0.5319587628865979,0.05966894979215531,0.14520466089034967
Western Cape,Ward 10103006,WC013,1552,1126,0.7255154639175257,3989,2366,0.5931311105540236,4479,2549,0.5691002455905336,-0.13238435336350218,1.5702319587628866
Western Cape,Ward 10103007,WC013,5089,3364,0.6610336018864217,3349,2391,0.7139444610331442,3806,2488,0.6537046768260641,0.052910859146722555,-0.34191393201021814
Western Cape,Ward 10104001,WC014,4132,2533,0.6130203291384317,4799,3393,0.7070222963117316,5098,2451,0.4807767752059631,0.0940019671732999,0.16142303969022276
Western Cape,Ward 10104002,WC014,3424,1943,0.5674649532710281,4558,2711,0.5947784115840281,4999,2048,0.4096819363872774,0.027313458313000027,0.33119158878504673
Western Cape,Ward 10104003,WC014,3226,1651,0.5117792932424055,3309,1717,0.518887881535207,3406,1530,0.4492072812683499,0.0071085882928015875,0.025728456292622548
Western Cape,Ward 10104004,WC014,3709,2361,0.6365597196009706,3938,2380,0.6043676993397664,4225,2217,0.5247337278106509,-0.03219202026120416,0.0617417093556214
Western Cape,Ward 10104005,WC014,2797,2001,0.7154093671791205,3469,2490,0.7177861055059095,3535,1959,0.5541725601131542,0.002376738326788974,0.240257418662853
Western Cape,Ward 10104006,WC014,4983,3573,0.7170379289584587,4182,2994,0.7159253945480631,4791,2813,0.5871425589647256,-0.0011125344103956047,-0.16074653822998197
Western Cape,Ward 10104007,WC014,3639,2686,0.7381148667216268,4280,2858,0.6677570093457944,4293,2441,0.568600046587468,-0.07035785737583244,0.17614729321242106
Western Cape,Ward 10104008,WC014,3400,2057,0.605,4000,2652,0.663,3956,2123,0.5366531850353893,0.05800000000000005,0.17647058823529416
Western Cape,Ward 10104009,WC014,3608,2117,0.5867516629711752,4901,2532,0.5166292593348296,4263,1872,0.4391273750879662,-0.07012240363634559,0.35837028824833705
Western Cape,Ward 10104010,WC014,4155,2789,0.6712394705174488,4580,2974,0.6493449781659388,4699,2380,0.5064907427112152,-0.021894492351509975,0.10228640192539107
Western Cape,Ward 10104011,WC014,2889,2124,0.735202492211838,3418,2412,0.7056758338209479,4223,2407,0.5699739521667061,-0.02952665839089008,0.18310834198684667
Western Cape,Ward 10104012,WC014,3472,2185,0.6293202764976958,4589,2905,0.6330355197210721,4792,2408,0.5025041736227045,0.003715243223376241,0.3217165898617511
Western Cape,Ward 10104013,WC014,3739,1861,0.49772666488365874,3884,2019,0.5198249227600412,5323,2387,0.4484313357129438,0.022098257876382477,0.0387804225728805
Western Cape,Ward 10105001,WC015,3206,1937,0.6041796631316282,3815,2316,0.6070773263433814,3853,1884,0.4889696340513885,0.002897663211753221,0.1899563318777293
Western Cape,Ward 10105002,WC015,3626,2165,0.5970766685052399,4453,2444,0.5488434763081069,4331,1843,0.4255368275225121,-0.04823319219713296,0.2280750137892995
Western Cape,Ward 10105003,WC015,3061,1709,0.5583142763802679,3671,2160,0.588395532552438,3541,1696,0.4789607455521039,0.030081256172170168,0.19928128062724593
Western Cape,Ward 10105004,WC015,2937,1675,0.5703098399727613,3540,1921,0.5426553672316384,3927,1754,0.4466513878278584,-0.02765447274112287,0.2053115423901941
Western Cape,Ward 10105005,WC015,3393,2293,0.6758031240789861,3837,2540,0.6619755016940317,4348,2638,0.6067157313707452,-0.013827622384954386,0.13085764809902733
Western Cape,Ward 10105006,WC015,3468,2102,0.6061130334486736,4033,2177,0.5397966774113563,3915,1757,0.448786717752235,-0.06631635603731734,0.16291810841983856
Western Cape,Ward 10105007,WC015,3706,2247,0.6063140852671344,4365,2496,0.5718213058419244,4451,2193,0.4926982700516737,-0.03449277942521001,0.17781975175391262
Western Cape,Ward 10105008,WC015,3691,2322,0.6290978054727716,3818,2480,0.6495547407019382,3747,2075,0.5537763544168668,0.020456935229166584,0.03440801950690875
Western Cape,Ward 10105009,WC015,3723,2175,0.5842062852538276,4706,2675,0.5684232894177645,4800,1679,0.3497916666666666,-0.01578299583606302,0.264034380875638
Western Cape,Ward 10105010,WC015,3906,2588,0.6625704045058883,4445,3143,0.7070866141732284,4541,2726,0.6003083021360933,0.044516209667340045,0.13799283154121866
Western Cape,Ward 10105011,WC015,4011,2248,0.5604587384692097,4478,2410,0.5381866904868244,4289,1713,0.3993937980881324,-0.022272047982385246,0.11642981800049856
Western Cape,Ward 10105012,WC015,3521,1973,0.5603521726782165,4024,2277,0.5658548707753479,4028,1729,0.4292452830188679,0.005502698097131442,0.1428571428571428
Western Cape,Ward 10202001,WC022,3122,1845,0.5909673286354901,3655,2024,0.5537619699042408,3614,1491,0.4125622578859989,-0.037205358731249305,0.17072389493914164
Western Cape,Ward 10202002,WC022,3095,1534,0.49563812600969304,3810,2001,0.5251968503937008,4381,2138,0.4880164346039717,0.02955872438400775,0.23101777059773831
Western Cape,Ward 10202003,WC022,3716,1981,0.5331001076426265,3791,1974,0.5207069374835136,3679,1775,0.4824680619733623,-0.012393170159112898,0.020182992465016092
Western Cape,Ward 10202004,WC022,3947,2008,0.5087408158094755,4013,1943,0.4841764266135061,3882,1709,0.440236991241628,-0.024564389195969427,0.016721560678996772
Western Cape,Ward 10202005,WC022,4040,2310,0.5717821782178217,3361,2070,0.6158881285331747,3981,1919,0.4820396885204722,0.044105950315352915,-0.1680693069306931
Western Cape,Ward 10202006,WC022,3855,2152,0.5582360570687419,4157,2027,0.4876112581188357,4225,1737,0.4111242603550296,-0.0706247989499062,0.07833981841763937
Western Cape,Ward 10202007,WC022,4025,2194,0.5450931677018633,5540,3298,0.5953068592057762,4133,2115,0.5117348173239777,0.05021369150391286,0.3763975155279504
Western Cape,Ward 10202008,WC022,3163,1142,0.3610496364211192,3946,1754,0.444500760263558,3939,1355,0.343995938055344,0.0834511238424388,0.24754979449889336
Western Cape,Ward 10202009,WC022,3079,1270,0.4124715816823644,3272,1247,0.3811124694376528,3692,1155,0.3128385698808234,-0.03135911224471161,0.06268268918480024
Western Cape,Ward 10202010,WC022,3248,1479,0.45535714285714285,3959,1985,0.5013892397069967,4000,1415,0.35375,0.04603209684985382,0.2189039408866995
Western Cape,Ward 10202011,WC022,3860,2150,0.5569948186528497,4388,2378,0.5419325432999088,4371,2253,0.515442690459849,-0.015062275352940913,0.1367875647668393
Western Cape,Ward 10202012,WC022,3058,1536,0.5022890778286462,3088,1547,0.5009715025906736,3201,1248,0.3898781630740394,-0.0013175752379726013,0.009810333551340644
Western Cape,Ward 10203001,WC023,3517,1932,0.5493318168893944,3842,2252,0.586153045288912,4451,2053,0.4612446641204223,0.036821228399517625,0.09240830253056576
Western Cape,Ward 10203002,WC023,3433,2584,0.752694436353044,3868,2969,0.7675801447776629,4120,2945,0.7148058252427184,0.014885708424618893,0.12671133119720368
Western Cape,Ward 10203003,WC023,3057,1750,0.572456656853124,4494,2920,0.6497552291944815,4557,2303,0.5053763440860215,0.07729857234135751,0.4700686947988224
Western Cape,Ward 10203004,WC023,4244,3120,0.7351555136663525,4572,3488,0.7629046369203849,4539,3066,0.6754791804362195,0.02774912325403245,0.07728557964184724
Western Cape,Ward 10203005,WC023,2622,1836,0.700228832951945,3689,2291,0.621035510978585,3967,1639,0.413158558104361,-0.07919332197336004,0.40694126620900084
Western Cape,Ward 10203006,WC023,3434,2248,0.6546301688992429,3651,2195,0.6012051492741715,3575,1511,0.4226573426573426,-0.0534250196250714,0.06319161327897493
Western Cape,Ward 10203007,WC023,3325,2171,0.6529323308270677,3717,2260,0.6080172181867097,3635,1684,0.4632737276478679,-0.04491511264035797,0.11789473684210527
Western Cape,Ward 10203008,WC023,4258,2350,0.5519023015500235,3774,1984,0.5257021727609963,3764,1550,0.4117959617428268,-0.02620012878902722,-0.11366838891498354
Western Cape,Ward 10203009,WC023,3344,2317,0.6928827751196173,4190,2724,0.6501193317422435,4034,1805,0.4474467030242935,-0.04276344337737381,0.25299043062200965
Western Cape,Ward 10203010,WC023,3241,1998,0.6164763961740204,3355,2093,0.6238450074515648,3283,1675,0.5102040816326531,0.007368611277544401,0.035174328910829944
Western Cape,Ward 10203011,WC023,4249,2884,0.6787479406919276,3783,2481,0.6558287073750991,3945,2096,0.5313054499366286,-0.022919233316828436,-0.10967286420334199
Western Cape,Ward 10203012,WC023,3443,2391,0.6944525123438862,3639,2363,0.6493542181918109,3641,1684,0.4625102993683054,-0.045098294152075225,0.0569270984606447
Western Cape,Ward 10203013,WC023,4179,2573,0.6156975352955253,3175,1886,0.594015748031496,3126,1465,0.4686500319897633,-0.02168178726402925,-0.2402488633644413
Western Cape,Ward 10203014,WC023,3721,2419,0.6500940607363612,4832,2999,0.6206539735099338,4934,2012,0.4077827320632347,-0.029440087226427436,0.29857565170653055
Western Cape,Ward 10203015,WC023,4317,3147,0.7289784572619875,4003,3042,0.7599300524606545,4198,2754,0.6560266793711291,0.03095159519866697,-0.07273569608524433
Western Cape,Ward 10203016,WC023,3231,1967,0.6087898483441659,4786,2842,0.5938152946092771,4748,1654,0.3483572030328559,-0.014974553734888874,0.48127514701330854
Western Cape,Ward 10203017,WC023,5273,3427,0.6499146595865731,3930,2914,0.7414758269720102,4299,2838,0.6601535240753663,0.09156116738543707,-0.254693722738479
Western Cape,Ward 10203018,WC023,3376,2054,0.6084123222748815,3960,2538,0.6409090909090909,5434,2595,0.4775487670224512,0.03249676863420936,0.1729857819905214
Western Cape,Ward 10203019,WC023,3879,2847,0.7339520494972931,4032,2956,0.7331349206349206,4100,2657,0.6480487804878049,-0.000817128862372507,0.03944315545243615
Western Cape,Ward 10203020,WC023,3301,2107,0.6382914268403515,3985,2453,0.6155583437892095,3752,1866,0.4973347547974414,-0.022733083051141967,0.2072099363829143
Western Cape,Ward 10203021,WC023,4453,2854,0.640916236245228,4079,2283,0.55969600392253,3771,1777,0.4712277910368602,-0.08122023232269793,-0.0839883224792275
Western Cape,Ward 10203022,WC023,4027,2674,0.6640178793146263,4363,2954,0.6770570708228283,4043,2025,0.5008656937917388,0.013039191508201986,0.08343680158927236
Western Cape,Ward 10203023,WC023,3810,2751,0.7220472440944882,2476,1765,0.712843295638126,2744,1697,0.6184402332361516,-0.009203948456362188,-0.35013123359580056
Western Cape,Ward 10203024,WC023,3308,1962,0.5931076178960096,3319,2009,0.6053028020488099,3296,1381,0.4189927184466019,0.012195184152800298,0.003325272067714602
Western Cape,Ward 10203025,WC023,3405,2158,0.6337738619676946,3477,2116,0.6085706068449813,3636,1878,0.5165016501650165,-0.025203255122713264,0.021145374449339283
Western Cape,Ward 10203026,WC023,4325,2843,0.6573410404624277,4700,2948,0.6272340425531915,4466,2083,0.4664128974473802,-0.03010699790923621,0.08670520231213863
Western Cape,Ward 10203027,WC023,3808,2551,0.6699054621848739,4032,2533,0.6282242063492064,3972,1923,0.4841389728096676,-0.04168125583566751,0.05882352941176472
Western Cape,Ward 10203028,WC023,3293,2043,0.6204069237777103,4105,2744,0.6684531059683313,4699,2455,0.5224515854437114,0.048046182190620956,0.24658366231399942
Western Cape,Ward 10203029,WC023,3386,2234,0.6597755463673951,4030,2844,0.7057071960297767,4208,2437,0.5791349809885932,0.04593164966238161,0.1901949202598936
Western Cape,Ward 10203030,WC023,3488,2224,0.6376146788990825,4093,2525,0.6169069142438309,3851,1984,0.5151908595170086,-0.020707764655251593,0.17345183486238525
Western Cape,Ward 10203031,WC023,4342,2721,0.6266697374481806,4679,2837,0.6063261380636888,3492,1883,0.5392325315005727,-0.020343599384491706,0.07761400276370334
Western Cape,Ward 10204001,WC024,4344,2735,0.6296040515653776,4361,2556,0.5861041045631736,4227,1863,0.4407381121362668,-0.04349994700220394,0.003913443830570795
Western Cape,Ward 10204002,WC024,3583,2161,0.6031258721741557,4670,2684,0.5747323340471092,4859,2181,0.4488577896686561,-0.02839353812704648,0.3033770583310076
Western Cape,Ward 10204003,WC024,3298,1949,0.5909642207398423,3547,2062,0.5813363405694953,3460,1400,0.4046242774566474,-0.009627880170346992,0.07550030321406909
Western Cape,Ward 10204004,WC024,3918,2819,0.7194997447677386,4481,3024,0.6748493639812542,4472,2467,0.5516547406082289,-0.04465038078648442,0.14369576314446153
Western Cape,Ward 10204005,WC024,3151,2048,0.6499523960647413,3509,2329,0.6637218580792249,3349,1654,0.4938787697820245,0.013769462014483591,0.11361472548397344
Western Cape,Ward 10204006,WC024,3169,1888,0.5957715367623856,3208,1867,0.5819825436408977,3133,1412,0.4506862432173635,-0.013788993121487847,0.012306721363205986
Western Cape,Ward 10204007,WC024,2832,1947,0.6875,3680,2606,0.7081521739130435,4265,2268,0.5317702227432591,0.020652173913043526,0.2994350282485876
Western Cape,Ward 10204008,WC024,3423,1847,0.5395851592170611,4997,3025,0.6053632179307584,5559,1849,0.3326137794567368,0.06577805871369735,0.4598305579900672
Western Cape,Ward 10204009,WC024,3792,1789,0.4717827004219409,3311,1870,0.5647840531561462,2521,1018,0.4038080126933756,0.09300135273420529,-0.12684599156118148
Western Cape,Ward 10204010,WC024,3846,2004,0.5210608424336973,4700,2693,0.5729787234042554,4422,1570,0.3550429669832655,0.05191788097055805,0.22204888195527817
Western Cape,Ward 10204011,WC024,2630,1718,0.6532319391634981,3944,2620,0.6643002028397565,4014,2049,0.5104633781763827,0.01106826367625846,0.4996197718631179
Western Cape,Ward 10204012,WC024,3175,2027,0.6384251968503937,4776,2983,0.6245812395309883,5826,2056,0.3529007895640233,-0.013843957319405353,0.504251968503937
Western Cape,Ward 10204013,WC024,4413,2352,0.5329707681849082,2900,1654,0.5703448275862069,3096,1180,0.3811369509043927,0.037374059401298676,-0.3428506684794924
Western Cape,Ward 10204014,WC024,4047,2630,0.649864096861873,4023,1139,0.2831220482227193,4094,1528,0.373229115779189,-0.36674204863915366,-0.005930318754633013
Western Cape,Ward 10204015,WC024,4241,2566,0.6050459797217638,4621,2482,0.5371131789655919,5029,1741,0.3461920859017697,-0.06793280075617192,0.08960150907804754
Western Cape,Ward 10204016,WC024,3303,2071,0.6270057523463518,4876,2717,0.5572190319934373,4584,1966,0.4288830715532286,-0.06978672035291456,0.4762337269149257
Western Cape,Ward 10204017,WC024,3882,2797,0.720504894384338,4910,3402,0.6928716904276986,5014,2798,0.5580374950139609,-0.027633203956639374,0.2648119526017516
Western Cape,Ward 10204018,WC024,3498,2390,0.6832475700400229,4940,3209,0.6495951417004049,5179,2109,0.4072214713265109,-0.03365242833961801,0.4122355631789594
Western Cape,Ward 10204019,WC024,3483,1938,0.5564168819982773,3498,2149,0.6143510577472842,3785,1823,0.4816380449141347,0.05793417574900683,0.004306632213608941
Western Cape,Ward 10204020,WC024,3865,2392,0.6188874514877102,4024,2324,0.5775347912524851,4042,2066,0.5111331024245424,-0.0413526602352251,0.04113842173350579
Western Cape,Ward 10204021,WC024,3747,2797,0.7464638377368562,4523,3443,0.7612204289188592,4954,3308,0.6677432377876463,0.01475659118200301,0.20709901254336804
Western Cape,Ward 10204022,WC024,3911,2875,0.7351061109690616,4382,3304,0.7539936102236422,4421,2969,0.6715675186609364,0.018887499254580553,0.12042955765788799
Western Cape,Ward 10205001,WC025,3645,2442,0.6699588477366255,3710,2054,0.5536388140161725,3813,2177,0.5709415158667716,-0.11632003372045296,0.017832647462277196
Western Cape,Ward 10205002,WC025,3861,2312,0.5988085988085988,4075,2012,0.4937423312883435,3958,1430,0.3612935826174835,-0.10506626752025533,0.0554260554260555
Western Cape,Ward 10205003,WC025,2995,1808,0.6036727879799666,4176,2325,0.5567528735632183,3697,1544,0.4176359210170408,-0.046919914416748254,0.3943238731218697
Western Cape,Ward 10205004,WC025,3612,2146,0.5941306755260244,3528,2112,0.5986394557823129,4358,2039,0.4678751720972923,0.004508780256288536,-0.023255813953488413
Western Cape,Ward 10205005,WC025,3613,2426,0.6714641572100747,3712,2373,0.6392780172413793,3877,1853,0.4779468661336085,-0.03218613996869535,0.02740105175754226
Western Cape,Ward 10205006,WC025,3234,2203,0.6811997526283241,3449,2525,0.732096259785445,3501,2303,0.6578120536989431,0.05089650715712091,0.06648113790970944
Western Cape,Ward 10205007,WC025,3004,2215,0.7373501997336884,3339,2460,0.7367475292003594,3490,2294,0.6573065902578796,-0.0006026705333290749,0.11151797603195734
Western Cape,Ward 10205008,WC025,3476,2164,0.622554660529344,1899,1214,0.6392838335966298,3623,1534,0.4234060171128899,0.01672917306728572,-0.4536823935558113
Western Cape,Ward 10205009,WC025,3393,2006,0.591217211906867,5320,3059,0.575,3479,1603,0.4607645875251509,-0.01621721190686709,0.5679339817270852
Western Cape,Ward 10205010,WC025,3692,2253,0.6102383531960996,3876,2277,0.5874613003095975,4090,1896,0.4635696821515892,-0.022777052886502114,0.04983748645720487
Western Cape,Ward 10205011,WC025,3271,1816,0.5551819015591563,3069,1820,0.5930270446399478,3842,1810,0.4711087975013014,0.037845143080791566,-0.06175481504127178
Western Cape,Ward 10205012,WC025,3365,1886,0.5604754829123328,3743,2345,0.6265028052364413,4813,2327,0.4834822356118844,0.06602732232410846,0.11233283803863303
Western Cape,Ward 10205013,WC025,3833,2266,0.5911818418992956,4007,2385,0.5952083853256801,3108,1394,0.4485199485199485,0.004026543426384532,0.04539525176102277
Western Cape,Ward 10205014,WC025,3000,1857,0.619,3330,2067,0.6207207207207207,3326,1653,0.4969933854479855,0.0017207207207207142,0.1100000000000001
Western Cape,Ward 10205015,WC025,3315,2261,0.6820512820512821,3593,2616,0.7280823824102421,3562,2374,0.6664795058955643,0.046031100358960075,0.0838612368024132
Western Cape,Ward 10205016,WC025,3087,1901,0.615808228053126,3273,1886,0.5762297586312252,3257,1162,0.3567700337734111,-0.0395784694219008,0.06025267249757049
Western Cape,Ward 10205017,WC025,2999,2065,0.6885628542847616,3094,1839,0.5943762120232708,2930,1196,0.4081911262798635,-0.09418664226149076,0.031677225741914006
Western Cape,Ward 10205018,WC025,3569,2213,0.6200616419165033,4132,2350,0.5687318489835431,4135,1741,0.4210399032648125,-0.05132979293296014,0.15774726814233686
Western Cape,Ward 10205019,WC025,3626,1824,0.5030336458907887,3848,2016,0.5239085239085239,3701,1447,0.390975412050797,0.020874878017735243,0.061224489795918435
Western Cape,Ward 10205020,WC025,3426,2001,0.5840630472854641,3446,2033,0.589959373186303,3419,1702,0.4978063761333723,0.0058963259008388835,0.005837711617046049
Western Cape,Ward 10205021,WC025,3833,2358,0.6151839290373076,4864,2624,0.5394736842105263,3760,1608,0.4276595744680851,-0.07571024482678124,0.26897991129663446
Western Cape,Ward 10206001,WC026,2879,1855,0.6443209447724905,3398,2184,0.6427310182460271,3497,2020,0.5776379754074922,-0.0015899265264633922,0.1802709274053491
Western Cape,Ward 10206002,WC026,3990,2867,0.7185463659147869,4757,3344,0.7029640529745638,3230,1334,0.4130030959752322,-0.015582312940223164,0.19223057644110275
Western Cape,Ward 10206003,WC026,3208,1938,0.6041147132169576,3843,2174,0.565703877179287,4065,1832,0.4506765067650676,-0.03841083603767059,0.19794264339152123
Western Cape,Ward 10206004,WC026,3169,1948,0.6147049542442411,3408,1958,0.5745305164319249,3397,1440,0.4239034442154842,-0.04017443781231622,0.07541811296939094
Western Cape,Ward 10206005,WC026,2886,1862,0.6451836451836452,3291,1928,0.5858401701610453,3361,1447,0.4305266289794704,-0.059343475022599956,0.14033264033264037
