Province,Ward,MunicipalityCode,Municipality_2016,Municipality_2021,RegisteredVoters_2016,VotesCast_2016,Turnout_2016,RegisteredVoters_2021,VotesCast_2021,Turnout_2021
Limpopo,Ward 93606002,LIM366,LIM366 - Bela-Bela,LIM366 - Bela-Bela,3201,1726,0.5392064979693846,3253,1492,0.4586535505687058
Limpopo,Ward 93606003,LIM366,LIM366 - Bela-Bela,LIM366 - Bela-Bela,3196,1646,0.5150187734668336,2970,1369,0.46094276094276093
Limpopo,Ward 93606004,LIM366,LIM366 - Bela-Bela,LIM366 - Bela-Bela,3725,1967,0.5280536912751678,3203,1589,0.4960974086793631
Limpopo,Ward 93606005,LIM366,LIM366 - Bela-Bela,LIM366 - Bela-Bela,2944,1760,0.5978260869565217,2936,1606,0.5470027247956403
Limpopo,Ward 93606006,LIM366,LIM366 - Bela-Bela,LIM366 - Bela-Bela,2942,1570,0.5336505778382054,3802,1964,0.5165702261967385
Limpopo,Ward 93606007,LIM366,LIM366 - Bela-Bela,LIM366 - Bela-Bela,3702,2139,0.5777957860615883,3482,1885,0.5413555427914991
Limpopo,Ward 93606008,LIM366,LIM366 - Bela-Bela,LIM366 - Bela-Bela,3018,1573,0.5212060967528165,4061,1971,0.48534843634572766
Limpopo,Ward 93606009,LIM366,LIM366 - Bela-Bela,LIM366 - Bela-Bela,4086,2223,0.5440528634361234,3980,1772,0.4452261306532663
Limpopo,Ward 93607001,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4696,2466,0.5251277683134583,4209,1995,0.47398431931575197
Limpopo,Ward 93607002,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,3770,1784,0.47320954907161805,4438,1906,0.42947273546642634
Limpopo,Ward 93607003,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4264,2409,0.5649624765478424,4371,2309,0.5282544040265386
Limpopo,Ward 93607004,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4309,2343,0.5437456486423764,3852,1614,0.4190031152647975
Limpopo,Ward 93607005,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4135,1971,0.47666263603385733,3716,1701,0.4577502691065662
Limpopo,Ward 93607006,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4116,2125,0.5162779397473275,3842,1739,0.452628839146278
Limpopo,Ward 93607007,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4062,1771,0.4359921221073363,3870,1874,0.4842377260981912
Limpopo,Ward 93607008,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,3771,1752,0.46459824980111375,4024,1680,0.41749502982107356
Limpopo,Ward 93607009,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4344,2037,0.46892265193370164,4623,1765,0.381786718581008
Limpopo,Ward 93607010,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4642,2209,0.475872468763464,3904,1714,0.4390368852459016
Limpopo,Ward 93607011,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4047,1997,0.493451939708426,3962,1667,0.42074709742554267
Limpopo,Ward 93607012,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4672,2129,0.4556934931506849,4515,1692,0.37475083056478403
Limpopo,Ward 93607013,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4938,2565,0.5194410692588093,4192,1619,0.3862118320610687
Limpopo,Ward 93607014,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4981,2510,0.5039148765308171,4451,1775,0.3987867894855089
Limpopo,Ward 93607015,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,3951,1810,0.4581118704125538,4567,1721,0.376833807751259
Limpopo,Ward 93607016,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,3856,1528,0.3962655601659751,3921,1502,0.3830655445039531
Limpopo,Ward 93607017,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4849,2349,0.48442977933594555,4564,1582,0.34662576687116564
Limpopo,Ward 93607018,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4917,2421,0.4923733984136669,4891,1467,0.2999386628501329
Limpopo,Ward 93607019,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4820,2224,0.46141078838174276,4558,1470,0.3225098727512067
Limpopo,Ward 93607020,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4425,2174,0.4912994350282486,5290,2287,0.4323251417769376
Limpopo,Ward 93607021,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4674,1901,0.40671801454856654,4881,1964,0.40237656217988116
Limpopo,Ward 93607022,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,3785,1893,0.5001321003963012,4193,1723,0.4109229668495111
Limpopo,Ward 93607023,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,5375,2505,0.466046511627907,5210,2239,0.42975047984644915
Limpopo,Ward 93607024,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4029,2101,0.5214693472325639,3815,1597,0.418610747051114
Limpopo,Ward 93607025,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4886,2364,0.4838313548915268,4303,1748,0.40622821287473854
Limpopo,Ward 93607026,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,5125,2292,0.44721951219512196,4995,1809,0.3621621621621622
Limpopo,Ward 93607027,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4342,2012,0.46338093044679873,4030,1356,0.33647642679900747
Limpopo,Ward 93607028,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4757,2351,0.4942190456169855,4876,1542,0.3162428219852338
Limpopo,Ward 93607029,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,5228,2567,0.4910099464422341,5691,2060,0.3619750483219118
Limpopo,Ward 93607030,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,5325,2595,0.48732394366197185,4784,1803,0.37688127090301005
Limpopo,Ward 93607031,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4508,2814,0.6242236024844721,5220,2944,0.563984674329502
Limpopo,Ward 93607032,LIM367,LIM367 - Mogalakwena,LIM367 - Mogalakwena,4432,2385,0.5381317689530686,4174,1917,0.45927168183996164
Limpopo,Ward 93608001,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,4044,2079,0.5140949554896143,4320,2080,0.48148148148148145
Limpopo,Ward 93608002,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,3580,1783,0.4980446927374302,3449,1571,0.45549434618730067
Limpopo,Ward 93608003,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,3593,1999,0.5563595880879488,3452,1688,0.48899188876013905
Limpopo,Ward 93608004,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,4022,2284,0.5678766782695176,3781,1875,0.49590055540862205
Limpopo,Ward 93608005,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,4622,2664,0.5763738641280831,4382,2137,0.48767685988133275
Limpopo,Ward 93608006,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,3522,2233,0.6340147643384441,3120,1651,0.5291666666666667
Limpopo,Ward 93608007,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,2594,1692,0.6522744795682344,3381,1665,0.49245785270629994
Limpopo,Ward 93608008,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,3340,2009,0.6014970059880239,3446,1593,0.4622751015670342
Limpopo,Ward 93608009,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,2994,1656,0.5531062124248497,3030,1582,0.5221122112211221
Limpopo,Ward 93608010,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,3243,1842,0.5679925994449584,3051,1531,0.5018026876433956
Limpopo,Ward 93608011,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,4875,2822,0.5788717948717949,4390,2092,0.4765375854214123
Limpopo,Ward 93608012,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,3436,2622,0.7630966239813737,3565,2385,0.6690042075736325
Limpopo,Ward 93608013,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,3753,1934,0.5153210764721556,3763,1587,0.42173797501993093
Limpopo,Ward 93608014,LIM368,LIM368 - Modimolle/Mookgopong,LIM368 - Modimolle-Mookgophong,3062,1548,0.5055519268451992,3450,1665,0.4826086956521739
Limpopo,Ward 94701001,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3031,1565,0.5163312438139228,3230,1397,0.4325077399380805
Limpopo,Ward 94701002,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3808,1849,0.4855567226890756,3397,1562,0.4598174860170739
Limpopo,Ward 94701003,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3390,1744,0.5144542772861357,3290,1470,0.44680851063829785
Limpopo,Ward 94701004,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3321,1483,0.44655224330021076,3260,1745,0.5352760736196319
Limpopo,Ward 94701005,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3512,1836,0.5227790432801822,4151,1925,0.463743676222597
Limpopo,Ward 94701006,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,2982,1447,0.4852448021462106,3185,1498,0.4703296703296703
Limpopo,Ward 94701007,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3137,1678,0.5349059611093402,3473,1450,0.41750647854880507
Limpopo,Ward 94701008,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3993,2048,0.5128975707488104,4172,1700,0.4074784276126558
Limpopo,Ward 94701009,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3915,2008,0.5128991060025543,3919,1561,0.39831589691247765
Limpopo,Ward 94701010,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3796,2123,0.55927291886196,3875,1749,0.4513548387096774
Limpopo,Ward 94701011,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3339,1546,0.46301287810721775,3324,1370,0.4121540312876053
Limpopo,Ward 94701012,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,4088,1983,0.48507827788649704,4100,1645,0.401219512195122
Limpopo,Ward 94701013,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3506,1767,0.5039931545921278,4302,2146,0.498837749883775
Limpopo,Ward 94701014,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3095,1572,0.5079159935379645,3610,1585,0.4390581717451524
Limpopo,Ward 94701015,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,4163,2055,0.493634398270478,3611,1600,0.4430905566325118
Limpopo,Ward 94701016,LIM471,LIM471 - Ephraim Mogale,LIM471 - Ephraim Mogale,3858,1827,0.4735614307931571,3533,1448,0.4098499858477215
Limpopo,Ward 94702001,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3915,2098,0.5358876117496807,4424,1801,0.4070976491862568
Limpopo,Ward 94702002,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,4911,2483,0.5055996742007738,4345,1580,0.36363636363636365
Limpopo,Ward 94702003,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3727,1835,0.49235309900724444,3630,1271,0.35013774104683193
Limpopo,Ward 94702004,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,4290,2127,0.4958041958041958,4372,1760,0.4025617566331198
Limpopo,Ward 94702005,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3755,1992,0.5304926764314247,3791,1564,0.4125560538116592
Limpopo,Ward 94702006,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3499,1936,0.5533009431266076,3409,1535,0.45027867409797595
Limpopo,Ward 94702007,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3973,1977,0.4976088598036748,4471,1659,0.371057928874972
Limpopo,Ward 94702008,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3481,1865,0.5357655846021259,3520,1670,0.4744318181818182
Limpopo,Ward 94702009,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,4268,2512,0.5885660731021556,4567,2081,0.45566017079045323
Limpopo,Ward 94702010,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,4244,2163,0.5096606974552309,4016,1486,0.3700199203187251
Limpopo,Ward 94702011,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3703,1770,0.4779908182554685,3383,1301,0.3845699083653562
Limpopo,Ward 94702012,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,4222,2372,0.561819043107532,4117,1603,0.38936118532912317
Limpopo,Ward 94702013,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3863,2116,0.5477608076624385,3816,1883,0.49344863731656186
Limpopo,Ward 94702014,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,4168,2170,0.5206333973128598,4114,1635,0.39742343218279047
Limpopo,Ward 94702015,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3821,1571,0.4111489138968856,3701,1331,0.35963253174817617
Limpopo,Ward 94702016,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,4541,2263,0.4983483814137855,4305,1638,0.3804878048780488
Limpopo,Ward 94702017,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3421,1666,0.4869921075708857,3251,1185,0.3645032297754537
Limpopo,Ward 94702018,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3581,2095,0.5850321139346552,3523,1652,0.4689185353391995
Limpopo,Ward 94702019,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3404,1837,0.5396592244418331,3425,1435,0.41897810218978104
Limpopo,Ward 94702020,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3863,2138,0.5534558633186643,3942,1706,0.43277524099441905
Limpopo,Ward 94702021,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3730,2046,0.5485254691689008,3883,1891,0.48699459181045585
Limpopo,Ward 94702022,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,4243,1964,0.462880037709168,4134,1560,0.37735849056603776
Limpopo,Ward 94702023,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3919,1936,0.4940035723398826,3595,1470,0.4089012517385257
Limpopo,Ward 94702024,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3253,1369,0.42084229941592377,3307,1354,0.4094345328091926
Limpopo,Ward 94702025,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3658,2046,0.559322033898305,3732,1408,0.37727759914255093
Limpopo,Ward 94702026,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3422,1758,0.5137346580946814,3317,1467,0.4422671088332831
Limpopo,Ward 94702027,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,4006,1866,0.46580129805292064,3915,1394,0.35606641123882504
Limpopo,Ward 94702028,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,4184,2170,0.518642447418738,4210,1564,0.3714964370546318
Limpopo,Ward 94702029,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3622,2054,0.5670900055218111,3528,1640,0.46485260770975056
Limpopo,Ward 94702030,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,3970,2159,0.5438287153652392,3939,1840,0.46712363544046714
Limpopo,Ward 94702031,LIM472,LIM472 - Elias Motsoaledi,LIM472 - Elias Motsoaledi,4512,2031,0.45013297872340424,4375,1245,0.2845714285714286
Limpopo,Ward 94703001,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4023,1970,0.4896843151876709,4033,1531,0.3796181502603521
Limpopo,Ward 94703002,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4357,2330,0.5347716318567822,4233,2247,0.5308291991495393
Limpopo,Ward 94703003,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4392,2143,0.4879326047358834,4285,1805,0.42123687281213534
Limpopo,Ward 94703004,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4214,2066,0.4902705268153773,4620,2081,0.4504329004329004
Limpopo,Ward 94703005,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4130,2196,0.5317191283292978,4173,1742,0.4174454828660436
Limpopo,Ward 94703006,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3861,2300,0.5957005957005957,3987,2455,0.6157511913719589
Limpopo,Ward 94703007,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3687,2134,0.5787903444534852,3489,1662,0.4763542562338779
Limpopo,Ward 94703008,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4655,2289,0.4917293233082707,4791,1849,0.38593195575036526
Limpopo,Ward 94703009,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4834,2277,0.471038477451386,5055,2014,0.39841740850642926
Limpopo,Ward 94703010,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4567,2064,0.45193781475804684,3771,1448,0.3839830283744365
Limpopo,Ward 94703011,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3547,1582,0.4460107132788272,4519,1954,0.43239654790882937
Limpopo,Ward 94703012,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4414,2569,0.5820117806977798,4586,2727,0.5946358482337549
Limpopo,Ward 94703013,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4426,2242,0.5065521915951198,4410,1892,0.4290249433106576
Limpopo,Ward 94703014,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4381,2346,0.5354941794110933,4216,1819,0.4314516129032258
Limpopo,Ward 94703015,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3757,2082,0.5541655576257652,3589,1286,0.3583170799665645
Limpopo,Ward 94703016,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4277,2099,0.4907645545943418,4562,1680,0.3682595352915388
Limpopo,Ward 94703017,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3975,1763,0.44352201257861634,3820,1445,0.3782722513089005
Limpopo,Ward 94703018,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4263,1903,0.4463992493549144,4107,1591,0.38738738738738737
Limpopo,Ward 94703019,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4662,2206,0.4731874731874732,4943,2208,0.4466922921302853
Limpopo,Ward 94703020,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3555,1975,0.5555555555555556,3483,1604,0.4605225380419179
Limpopo,Ward 94703021,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3680,2204,0.5989130434782609,3794,1946,0.5129151291512916
Limpopo,Ward 94703022,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4541,2104,0.46333406738603833,4372,1628,0.37236962488563585
Limpopo,Ward 94703023,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3739,1834,0.49050548274939826,3864,1836,0.4751552795031056
Limpopo,Ward 94703024,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4168,2002,0.4803262955854127,4100,2088,0.5092682926829268
Limpopo,Ward 94703025,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4524,2390,0.5282935455349248,4160,1976,0.475
Limpopo,Ward 94703026,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3879,1885,0.4859499871100799,3904,1662,0.4257172131147541
Limpopo,Ward 94703027,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3606,1490,0.41320022185246813,3667,1216,0.3316062176165803
Limpopo,Ward 94703028,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,4161,2083,0.5006008171112714,4090,1975,0.4828850855745721
Limpopo,Ward 94703029,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3895,1802,0.4626444159178434,3724,1357,0.36439312567132115
Limpopo,Ward 94703030,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3842,1886,0.4908901613742842,3617,1287,0.35581974011611833
Limpopo,Ward 94703031,LIM473,LIM473 - Makhuduthamaga,LIM473 - Makhuduthamaga,3675,1833,0.4987755102040816,3674,1612,0.4387588459444747
Limpopo,Ward 94706001,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,4245,2446,0.5762073027090695,4488,2228,0.4964349376114082
Limpopo,Ward 94706002,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,4496,2148,0.4777580071174377,4950,1764,0.3563636363636364
Limpopo,Ward 94706003,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,5103,2595,0.5085243974132863,4769,1919,0.40239043824701193
Limpopo,Ward 94706004,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,4417,1726,0.3907629612859407,4282,1152,0.2690331620737973
Limpopo,Ward 94706005,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,4551,2096,0.46055811909470445,5384,1722,0.31983655274888556
Limpopo,Ward 94706006,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,5698,3108,0.5454545454545454,5621,2113,0.37591175947340333
Limpopo,Ward 94706007,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,4756,2073,0.4358704793944491,4935,2022,0.409726443768997
Limpopo,Ward 94706008,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,5360,2456,0.4582089552238806,5306,1941,0.3658122879758764
Limpopo,Ward 94706009,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,5142,2630,0.5114741345779852,4974,1889,0.37977482911137916
Limpopo,Ward 94706010,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,5374,2798,0.5206550055824339,5281,2355,0.4459382692671843
Limpopo,Ward 94706011,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,4786,2648,0.5532804011700794,4743,2355,0.4965211891208096
Limpopo,Ward 94706012,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,4382,2083,0.47535371976266544,4398,1653,0.3758526603001364
Limpopo,Ward 94706013,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,5903,2702,0.4577333559207183,5915,1944,0.3286559594251902
Limpopo,Ward 94706014,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,4760,2346,0.4928571428571429,5636,2464,0.43718949609652236
Limpopo,Ward 94706015,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,5808,2826,0.4865702479338843,5851,2357,0.4028371218595112
Limpopo,Ward 94706016,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,5430,2904,0.5348066298342542,5407,2517,0.46550767523580544
Limpopo,Ward 94706017,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,5426,2588,0.4769627718392923,5263,2188,0.41573247197415925
Limpopo,Ward 94706018,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,5039,2385,0.47330819607064895,4631,1847,0.3988339451522349
Limpopo,Ward 94706019,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,4693,2257,0.48092904325591307,4890,1957,0.4002044989775051
Limpopo,Ward 94706020,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,5405,2447,0.45272895467160035,5750,2363,0.41095652173913044
Limpopo,Ward 94706021,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,5503,3078,0.559331273850627,5316,2301,0.43284424379232506
Limpopo,Ward 94706022,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,4609,2702,0.5862443046213929,6159,2561,0.4158142555609677
Limpopo,Ward 94706023,LIM476,LIM476 - Greater Tubatse/Fetakgomo,LIM476 - Fetakgomo Tubatse,4955,2509,0.5063572149344097,5024,2141,0.42615445859872614
